"","X","SYMBOL","padj_species","padj_human","variable","value","L1"
"1","ENSG00000130303","BST2","sig","sig","human_related_bonobo ",9.17492472130341,"bonobo"
"2","ENSG00000115009","CCL20","sig","sig","human_related_bonobo ",6.14813090135654,"bonobo"
"3","ENSG00000134470","IL15RA","sig","sig","human_related_bonobo ",4.92510470311265,"bonobo"
"4","ENSG00000130487","KLHDC7B","sig","sig","human_related_bonobo ",4.22464561918521,"bonobo"
"5","ENSG00000275302","CCL4","sig","ns","human_related_bonobo ",3.73975771754133,"bonobo"
"6","ENSG00000178882","RFLNA","sig","ns","human_related_bonobo ",2.78987148841593,"bonobo"
"7","ENSG00000178826","TMEM139","sig","sig","human_related_bonobo ",2.68069758059765,"bonobo"
"8","ENSG00000163293","NIPAL1","sig","sig","human_related_bonobo ",2.49192570565619,"bonobo"
"9","ENSG00000087250","MT3","sig","sig","human_related_bonobo ",2.45502335828519,"bonobo"
"10","ENSG00000164199","ADGRV1","sig","sig","human_related_bonobo ",2.41759208013091,"bonobo"
"11","ENSG00000185046","ANKS1B","sig","ns","human_related_bonobo ",2.29171329230465,"bonobo"
"12","ENSG00000186197","EDARADD","sig","sig","human_related_bonobo ",2.00221624527542,"bonobo"
"13","ENSG00000204103","MAFB","sig","sig","human_related_bonobo ",1.90962246880381,"bonobo"
"14","ENSG00000079263","SP140","ns","sig","human_related_bonobo ",1.86047232815394,"bonobo"
"15","ENSG00000169715","MT1E","sig","sig","human_related_bonobo ",1.84115839072224,"bonobo"
"16","ENSG00000003989","SLC7A2","sig","sig","human_related_bonobo ",1.70669133411147,"bonobo"
"17","ENSG00000198624","CCDC69","sig","sig","human_related_bonobo ",1.64531818613372,"bonobo"
"18","ENSG00000173890","GPR160","ns","sig","human_related_bonobo ",1.59309734269442,"bonobo"
"19","ENSG00000070601","FRMPD1","ns","sig","human_related_bonobo ",1.53873739782023,"bonobo"
"20","ENSG00000162595","DIRAS3","sig","sig","human_related_bonobo ",1.39081129862176,"bonobo"
"21","ENSG00000168959","GRM5","ns","sig","human_related_bonobo ",1.25605636186469,"bonobo"
"22","ENSG00000163017","ACTG2","sig","sig","human_related_bonobo ",1.23262357391947,"bonobo"
"23","ENSG00000169508","GPR183","sig","sig","human_related_bonobo ",1.21778038714897,"bonobo"
"24","ENSG00000124731","TREM1","ns","sig","human_related_bonobo ",1.17255627637857,"bonobo"
"25","ENSG00000135205","CCDC146","sig","sig","human_related_bonobo ",1.17168445987353,"bonobo"
"26","ENSG00000106278","PTPRZ1","ns","sig","human_related_bonobo ",0.890217765203732,"bonobo"
"27","ENSG00000099282","TSPAN15","ns","sig","human_related_bonobo ",0.853575547093836,"bonobo"
"28","ENSG00000171729","TMEM51","sig","sig","human_related_bonobo ",0.762688688291804,"bonobo"
"29","ENSG00000129167","TPH1","ns","sig","human_related_bonobo ",0.576668348216577,"bonobo"
"30","ENSG00000178235","SLITRK1","ns","sig","human_related_bonobo ",0.535589136195575,"bonobo"
"31","ENSG00000229676","ZNF492","ns","sig","human_related_bonobo ",0.425946843339422,"bonobo"
"32","ENSG00000170439","METTL7B","ns","sig","human_related_bonobo ",0.390209574026793,"bonobo"
"33","ENSG00000189143","CLDN4","ns","sig","human_related_bonobo ",0.382331930495056,"bonobo"
"34","ENSG00000252561","RNU1-125P","ns","sig","human_related_bonobo ",0.249031601533968,"bonobo"
"35","ENSG00000115523","GNLY","ns","sig","human_related_bonobo ",0.249030633480736,"bonobo"
"36","ENSG00000243509","TNFRSF6B","ns","sig","human_related_bonobo ",0.249026319600288,"bonobo"
"37","ENSG00000213689","TREX1","ns","sig","human_related_bonobo ",0.249026133251752,"bonobo"
"38","ENSG00000165072","MAMDC2","ns","sig","human_related_bonobo ",0.214117037976527,"bonobo"
"39","ENSG00000172179","PRL","ns","sig","human_related_bonobo ",0.201005456313752,"bonobo"
"40","ENSG00000171724","VAT1L","ns","sig","human_related_bonobo ",0.162119379513416,"bonobo"
"41","ENSG00000134115","CNTN6","ns","sig","human_related_bonobo ",0.152685903901499,"bonobo"
"42","ENSG00000215788","TNFRSF25","ns","sig","human_related_bonobo ",-0.00590093922506251,"bonobo"
"43","ENSG00000196189","SEMA4A","ns","sig","human_related_bonobo ",-0.0572955161037044,"bonobo"
"44","ENSG00000184845","DRD1","ns","sig","human_related_bonobo ",-0.073745772024966,"bonobo"
"45","ENSG00000151136","BTBD11","ns","sig","human_related_bonobo ",-0.223097356879494,"bonobo"
"46","ENSG00000105711","SCN1B","ns","sig","human_related_bonobo ",-0.257446553378996,"bonobo"
"47","ENSG00000139194","RBP5","ns","sig","human_related_bonobo ",-0.361678627710318,"bonobo"
"48","ENSG00000154118","JPH3","ns","sig","human_related_bonobo ",-0.392161151917051,"bonobo"
"49","ENSG00000105855","ITGB8","ns","sig","human_related_bonobo ",-0.422540538098573,"bonobo"
"50","ENSG00000170458","CD14","ns","sig","human_related_bonobo ",-0.493602178678955,"bonobo"
"51","ENSG00000164251","F2RL1","ns","sig","human_related_bonobo ",-0.501087390983678,"bonobo"
"52","ENSG00000183778","B3GALT5","ns","sig","human_related_bonobo ",-0.71576625204695,"bonobo"
"53","ENSG00000148935","GAS2","ns","sig","human_related_bonobo ",-0.734874997170422,"bonobo"
"54","ENSG00000102760","RGCC","ns","sig","human_related_bonobo ",-0.764115954806587,"bonobo"
"55","ENSG00000149970","CNKSR2","ns","sig","human_related_bonobo ",-0.830863661293158,"bonobo"
"56","ENSG00000135678","CPM","sig","sig","human_related_bonobo ",-0.876978071681563,"bonobo"
"57","ENSG00000172137","CALB2","ns","sig","human_related_bonobo ",-0.928260473421254,"bonobo"
"58","ENSG00000046889","PREX2","sig","sig","human_related_bonobo ",-0.99138118551032,"bonobo"
"59","ENSG00000123977","DAW1","ns","sig","human_related_bonobo ",-1.00250068369132,"bonobo"
"60","ENSG00000204991","SPIRE2","sig","sig","human_related_bonobo ",-1.14230447090252,"bonobo"
"61","ENSG00000133392","MYH11","sig","sig","human_related_bonobo ",-1.50909479701994,"bonobo"
"62","ENSG00000179242","CDH4","sig","ns","human_related_bonobo ",-1.5598488338509,"bonobo"
"63","ENSG00000155657","TTN","ns","sig","human_related_bonobo ",-1.65847618929639,"bonobo"
"64","ENSG00000106031","HOXA13","sig","sig","human_related_bonobo ",-1.95311933294686,"bonobo"
"65","ENSG00000197580","BCO2","sig","ns","human_related_bonobo ",-2.67941338411326,"bonobo"
"66","ENSG00000130303","BST2","sig","sig","bonobo",4.92695795472189,"bonobo"
"67","ENSG00000115009","CCL20","sig","sig","bonobo",10.3571948649974,"bonobo"
"68","ENSG00000134470","IL15RA","sig","sig","bonobo",8.27309413158323,"bonobo"
"69","ENSG00000130487","KLHDC7B","sig","sig","bonobo",-2.55041900162309,"bonobo"
"70","ENSG00000275302","CCL4","sig","ns","bonobo",0.436581614789852,"bonobo"
"71","ENSG00000178882","RFLNA","sig","ns","bonobo",-0.334198375482773,"bonobo"
"72","ENSG00000178826","TMEM139","sig","sig","bonobo",6.79247701055319,"bonobo"
"73","ENSG00000163293","NIPAL1","sig","sig","bonobo",-0.981955179790682,"bonobo"
"74","ENSG00000087250","MT3","sig","sig","bonobo",5.98819031939166,"bonobo"
"75","ENSG00000164199","ADGRV1","sig","sig","bonobo",7.48513157073177,"bonobo"
"76","ENSG00000185046","ANKS1B","sig","ns","bonobo",-0.790626377491964,"bonobo"
"77","ENSG00000186197","EDARADD","sig","sig","bonobo",5.01103448214946,"bonobo"
"78","ENSG00000204103","MAFB","sig","sig","bonobo",-1.44031507849948,"bonobo"
"79","ENSG00000079263","SP140","ns","sig","bonobo",5.5676720450841,"bonobo"
"80","ENSG00000169715","MT1E","sig","sig","bonobo",5.34934903520718,"bonobo"
"81","ENSG00000003989","SLC7A2","sig","sig","bonobo",5.35875235973641,"bonobo"
"82","ENSG00000198624","CCDC69","sig","sig","bonobo",-2.43139002734475,"bonobo"
"83","ENSG00000173890","GPR160","ns","sig","bonobo",5.38832206207504,"bonobo"
"84","ENSG00000070601","FRMPD1","ns","sig","bonobo",-2.28445458898238,"bonobo"
"85","ENSG00000162595","DIRAS3","sig","sig","bonobo",6.53895751658744,"bonobo"
"86","ENSG00000168959","GRM5","ns","sig","bonobo",-2.43746109085401,"bonobo"
"87","ENSG00000163017","ACTG2","sig","sig","bonobo",-2.22873938522109,"bonobo"
"88","ENSG00000169508","GPR183","sig","sig","bonobo",4.99106134399875,"bonobo"
"89","ENSG00000124731","TREM1","ns","sig","bonobo",6.57503914528129,"bonobo"
"90","ENSG00000135205","CCDC146","sig","sig","bonobo",4.19494694224472,"bonobo"
"91","ENSG00000106278","PTPRZ1","ns","sig","bonobo",-2.44142518677679,"bonobo"
"92","ENSG00000099282","TSPAN15","ns","sig","bonobo",-2.65580971028607,"bonobo"
"93","ENSG00000171729","TMEM51","sig","sig","bonobo",4.35709333901559,"bonobo"
"94","ENSG00000129167","TPH1","ns","sig","bonobo",-3.6465285762344,"bonobo"
"95","ENSG00000178235","SLITRK1","ns","sig","bonobo",-4.54723675261856,"bonobo"
"96","ENSG00000229676","ZNF492","ns","sig","bonobo",-2.74634612059848,"bonobo"
"97","ENSG00000170439","METTL7B","ns","sig","bonobo",-4.4099236208326,"bonobo"
"98","ENSG00000189143","CLDN4","ns","sig","bonobo",3.6853490188769,"bonobo"
"99","ENSG00000252561","RNU1-125P","ns","sig","bonobo",6.06443552557321,"bonobo"
"100","ENSG00000115523","GNLY","ns","sig","bonobo",4.32678104529219,"bonobo"
"101","ENSG00000243509","TNFRSF6B","ns","sig","bonobo",3.37921685284617,"bonobo"
"102","ENSG00000213689","TREX1","ns","sig","bonobo",3.34569780081646,"bonobo"
"103","ENSG00000165072","MAMDC2","ns","sig","bonobo",-3.04911544121718,"bonobo"
"104","ENSG00000172179","PRL","ns","sig","bonobo",3.52632299979388,"bonobo"
"105","ENSG00000171724","VAT1L","ns","sig","bonobo",3.49878306529412,"bonobo"
"106","ENSG00000134115","CNTN6","ns","sig","bonobo",4.61255086806594,"bonobo"
"107","ENSG00000215788","TNFRSF25","ns","sig","bonobo",-3.15845827844019,"bonobo"
"108","ENSG00000196189","SEMA4A","ns","sig","bonobo",3.6615550431192,"bonobo"
"109","ENSG00000184845","DRD1","ns","sig","bonobo",-4.37522602267949,"bonobo"
"110","ENSG00000151136","BTBD11","ns","sig","bonobo",4.22669382066754,"bonobo"
"111","ENSG00000105711","SCN1B","ns","sig","bonobo",2.96819908694668,"bonobo"
"112","ENSG00000139194","RBP5","ns","sig","bonobo",5.19579540622763,"bonobo"
"113","ENSG00000154118","JPH3","ns","sig","bonobo",4.85544764822648,"bonobo"
"114","ENSG00000105855","ITGB8","ns","sig","bonobo",3.83411945231298,"bonobo"
"115","ENSG00000170458","CD14","ns","sig","bonobo",2.59287874154826,"bonobo"
"116","ENSG00000164251","F2RL1","ns","sig","bonobo",-4.6054880247485,"bonobo"
"117","ENSG00000183778","B3GALT5","ns","sig","bonobo",3.07650847525428,"bonobo"
"118","ENSG00000148935","GAS2","ns","sig","bonobo",2.71372949172063,"bonobo"
"119","ENSG00000102760","RGCC","ns","sig","bonobo",-3.95483116417401,"bonobo"
"120","ENSG00000149970","CNKSR2","ns","sig","bonobo",-3.92114260137786,"bonobo"
"121","ENSG00000135678","CPM","sig","sig","bonobo",3.65352044518683,"bonobo"
"122","ENSG00000172137","CALB2","ns","sig","bonobo",3.27495036988769,"bonobo"
"123","ENSG00000046889","PREX2","sig","sig","bonobo",3.04661608565463,"bonobo"
"124","ENSG00000123977","DAW1","ns","sig","bonobo",3.21577661098415,"bonobo"
"125","ENSG00000204991","SPIRE2","sig","sig","bonobo",2.34921427312426,"bonobo"
"126","ENSG00000133392","MYH11","sig","sig","bonobo",-4.54422522103779,"bonobo"
"127","ENSG00000179242","CDH4","sig","ns","bonobo",1.54844127595655,"bonobo"
"128","ENSG00000155657","TTN","ns","sig","bonobo",4.04326761441756,"bonobo"
"129","ENSG00000106031","HOXA13","sig","sig","bonobo",1.86192563874602,"bonobo"
"130","ENSG00000197580","BCO2","sig","ns","bonobo",1.17390228065907,"bonobo"
"131","ENSG00000089127","OAS1","sig","sig","human_related_orangutan ",10.2464978866995,"orangutan"
"132","ENSG00000177294","FBXO39","sig","sig","human_related_orangutan ",7.23720145317216,"orangutan"
"133","ENSG00000133106","EPSTI1","sig","sig","human_related_orangutan ",6.87178055668776,"orangutan"
"134","ENSG00000164342","TLR3","sig","sig","human_related_orangutan ",6.66551234535111,"orangutan"
"135","ENSG00000205045","SLFN12L","sig","sig","human_related_orangutan ",6.53101220304669,"orangutan"
"136","ENSG00000128203","ASPHD2","sig","sig","human_related_orangutan ",3.98935852967524,"orangutan"
"137","ENSG00000134962","KLB","sig","ns","human_related_orangutan ",3.82307063216145,"orangutan"
"138","ENSG00000167306","MYO5B","sig","sig","human_related_orangutan ",3.48257971739082,"orangutan"
"139","ENSG00000204632","HLA-G","sig","ns","human_related_orangutan ",3.05854595326237,"orangutan"
"140","ENSG00000150551","LYPD1","sig","ns","human_related_orangutan ",2.81898642422039,"orangutan"
"141","ENSG00000054690","PLEKHH1","sig","sig","human_related_orangutan ",2.62815043456858,"orangutan"
"142","ENSG00000133116","KL","sig","ns","human_related_orangutan ",2.57820029044984,"orangutan"
"143","ENSG00000162624","LHX8","sig","sig","human_related_orangutan ",2.173070805583,"orangutan"
"144","ENSG00000123689","G0S2","sig","sig","human_related_orangutan ",2.13040320151826,"orangutan"
"145","ENSG00000107242","PIP5K1B","sig","sig","human_related_orangutan ",2.03388499509496,"orangutan"
"146","ENSG00000158473","CD1D","ns","sig","human_related_orangutan ",1.93098168301872,"orangutan"
"147","ENSG00000140795","MYLK3","sig","ns","human_related_orangutan ",1.8464759874423,"orangutan"
"148","ENSG00000089163","SIRT4","sig","ns","human_related_orangutan ",1.74810670763423,"orangutan"
"149","ENSG00000069535","MAOB","ns","sig","human_related_orangutan ",1.6061457166876,"orangutan"
"150","ENSG00000005513","SOX8","ns","sig","human_related_orangutan ",1.58948677717553,"orangutan"
"151","ENSG00000042781","USH2A","ns","sig","human_related_orangutan ",1.41662215738954,"orangutan"
"152","ENSG00000152580","IGSF10","ns","sig","human_related_orangutan ",1.31346348103392,"orangutan"
"153","ENSG00000166501","PRKCB","ns","sig","human_related_orangutan ",1.26314683609036,"orangutan"
"154","ENSG00000160161","CILP2","ns","ns","human_related_orangutan ",1.2528149406946,"orangutan"
"155","ENSG00000119630","PGF","sig","sig","human_related_orangutan ",1.23013290848908,"orangutan"
"156","ENSG00000170498","KISS1","sig","sig","human_related_orangutan ",1.20554923885563,"orangutan"
"157","ENSG00000136531","SCN2A","sig","sig","human_related_orangutan ",1.18744493092882,"orangutan"
"158","ENSG00000100473","COCH","ns","sig","human_related_orangutan ",1.17327003287189,"orangutan"
"159","ENSG00000126562","WNK4","sig","sig","human_related_orangutan ",1.10785690884445,"orangutan"
"160","ENSG00000148677","ANKRD1","sig","sig","human_related_orangutan ",1.04259862590752,"orangutan"
"161","ENSG00000160336","ZNF761","sig","sig","human_related_orangutan ",1.01628811789476,"orangutan"
"162","ENSG00000148735","PLEKHS1","ns","sig","human_related_orangutan ",0.98088020230681,"orangutan"
"163","ENSG00000196468","FGF16","ns","sig","human_related_orangutan ",0.931741060575488,"orangutan"
"164","ENSG00000106327","TFR2","ns","sig","human_related_orangutan ",0.908612998081922,"orangutan"
"165","ENSG00000140284","SLC27A2","ns","sig","human_related_orangutan ",0.690542322981826,"orangutan"
"166","ENSG00000215018","COL28A1","ns","sig","human_related_orangutan ",0.683747677856053,"orangutan"
"167","ENSG00000185862","EVI2B","sig","sig","human_related_orangutan ",0.662457543598527,"orangutan"
"168","ENSG00000262621","AC025283.2","ns","sig","human_related_orangutan ",0.451294516329355,"orangutan"
"169","ENSG00000169994","MYO7B","ns","sig","human_related_orangutan ",0.440568363135164,"orangutan"
"170","ENSG00000164142","FAM160A1","ns","sig","human_related_orangutan ",0.370325598973731,"orangutan"
"171","ENSG00000072832","CRMP1","ns","sig","human_related_orangutan ",0.334488858903596,"orangutan"
"172","ENSG00000136697","IL1F10","ns","sig","human_related_orangutan ",0.269529808965822,"orangutan"
"173","ENSG00000186407","CD300E","ns","sig","human_related_orangutan ",0.269525236860857,"orangutan"
"174","ENSG00000143674","MAP3K21","ns","sig","human_related_orangutan ",0.248470315693729,"orangutan"
"175","ENSG00000146477","SLC22A3","ns","sig","human_related_orangutan ",0.221062694697441,"orangutan"
"176","ENSG00000134242","PTPN22","ns","sig","human_related_orangutan ",0.209590540065609,"orangutan"
"177","ENSG00000132623","ANKEF1","ns","sig","human_related_orangutan ",0.101898875108716,"orangutan"
"178","ENSG00000162894","FCMR","ns","sig","human_related_orangutan ",0.0838810893555937,"orangutan"
"179","ENSG00000021645","NRXN3","ns","sig","human_related_orangutan ",0.0111479184079653,"orangutan"
"180","ENSG00000189056","RELN","ns","sig","human_related_orangutan ",-0.157078994807946,"orangutan"
"181","ENSG00000105699","LSR","ns","sig","human_related_orangutan ",-0.366631837384263,"orangutan"
"182","ENSG00000132031","MATN3","ns","sig","human_related_orangutan ",-0.427653555398868,"orangutan"
"183","ENSG00000135245","HILPDA","ns","sig","human_related_orangutan ",-0.455958756466363,"orangutan"
"184","ENSG00000171246","NPTX1","ns","sig","human_related_orangutan ",-0.661369061569393,"orangutan"
"185","ENSG00000126218","F10","ns","sig","human_related_orangutan ",-0.664525286675523,"orangutan"
"186","ENSG00000119913","TECTB","ns","sig","human_related_orangutan ",-0.817915128312487,"orangutan"
"187","ENSG00000197766","CFD","ns","sig","human_related_orangutan ",-0.907556889056846,"orangutan"
"188","ENSG00000128594","LRRC4","sig","sig","human_related_orangutan ",-0.920741408906779,"orangutan"
"189","ENSG00000198168","SVIP","sig","sig","human_related_orangutan ",-0.926282940767546,"orangutan"
"190","ENSG00000170412","GPRC5C","ns","sig","human_related_orangutan ",-1.03910692861816,"orangutan"
"191","ENSG00000102886","GDPD3","ns","sig","human_related_orangutan ",-1.06280743438118,"orangutan"
"192","ENSG00000187266","EPOR","ns","sig","human_related_orangutan ",-1.10552205959142,"orangutan"
"193","ENSG00000198732","SMOC1","ns","sig","human_related_orangutan ",-1.10983816607447,"orangutan"
"194","ENSG00000140557","ST8SIA2","ns","sig","human_related_orangutan ",-1.14525907138195,"orangutan"
"195","ENSG00000025423","HSD17B6","sig","sig","human_related_orangutan ",-1.20888598043526,"orangutan"
"196","ENSG00000169271","HSPB3","ns","sig","human_related_orangutan ",-1.23603710323955,"orangutan"
"197","ENSG00000119938","PPP1R3C","sig","sig","human_related_orangutan ",-1.28009665106783,"orangutan"
"198","ENSG00000124920","MYRF","ns","sig","human_related_orangutan ",-1.32042168980595,"orangutan"
"199","ENSG00000139438","FAM222A","ns","ns","human_related_orangutan ",-1.38513806807589,"orangutan"
"200","ENSG00000152977","ZIC1","ns","ns","human_related_orangutan ",-1.42141006542789,"orangutan"
"201","ENSG00000157404","KIT","sig","sig","human_related_orangutan ",-1.44539156340852,"orangutan"
"202","ENSG00000197993","KEL","ns","sig","human_related_orangutan ",-1.45295418453243,"orangutan"
"203","ENSG00000171385","KCND3","sig","sig","human_related_orangutan ",-1.46856312185951,"orangutan"
"204","ENSG00000185742","C11orf87","sig","sig","human_related_orangutan ",-1.52562701864432,"orangutan"
"205","ENSG00000171533","MAP6","sig","sig","human_related_orangutan ",-1.61573926085709,"orangutan"
"206","ENSG00000173406","DAB1","sig","sig","human_related_orangutan ",-1.65852750482359,"orangutan"
"207","ENSG00000205002","AARD","sig","ns","human_related_orangutan ",-1.8548423296527,"orangutan"
"208","ENSG00000198300","PEG3","sig","ns","human_related_orangutan ",-1.94909176988038,"orangutan"
"209","ENSG00000118407","FILIP1","ns","ns","human_related_orangutan ",-2.19123397460883,"orangutan"
"210","ENSG00000172733","PURG","ns","ns","human_related_orangutan ",-2.19303498016034,"orangutan"
"211","ENSG00000198483","ANKRD35","sig","ns","human_related_orangutan ",-2.2353710912854,"orangutan"
"212","ENSG00000156968","MPV17L","sig","sig","human_related_orangutan ",-2.28924596280906,"orangutan"
"213","ENSG00000155980","KIF5A","sig","ns","human_related_orangutan ",-2.68117167203733,"orangutan"
"214","ENSG00000013293","SLC7A14","sig","ns","human_related_orangutan ",-2.75694286676904,"orangutan"
"215","ENSG00000087495","PHACTR3","sig","ns","human_related_orangutan ",-3.04605062404927,"orangutan"
"216","ENSG00000157470","FAM81A","sig","ns","human_related_orangutan ",-3.93016918762373,"orangutan"
"217","ENSG00000089127","OAS1","sig","sig","orangutan",7.06378088677902,"orangutan"
"218","ENSG00000177294","FBXO39","sig","sig","orangutan",2.33978985865951,"orangutan"
"219","ENSG00000133106","EPSTI1","sig","sig","orangutan",2.51735307679697,"orangutan"
"220","ENSG00000164342","TLR3","sig","sig","orangutan",2.83660615769136,"orangutan"
"221","ENSG00000205045","SLFN12L","sig","sig","orangutan",2.9527986379238,"orangutan"
"222","ENSG00000128203","ASPHD2","sig","sig","orangutan",0.921033308828508,"orangutan"
"223","ENSG00000134962","KLB","sig","ns","orangutan",-2.31155383097162,"orangutan"
"224","ENSG00000167306","MYO5B","sig","sig","orangutan",-1.74437374714353,"orangutan"
"225","ENSG00000204632","HLA-G","sig","ns","orangutan",0.0231339131518378,"orangutan"
"226","ENSG00000150551","LYPD1","sig","ns","orangutan",-0.431896067003666,"orangutan"
"227","ENSG00000054690","PLEKHH1","sig","sig","orangutan",-0.865652904400543,"orangutan"
"228","ENSG00000133116","KL","sig","ns","orangutan",-0.605756977930058,"orangutan"
"229","ENSG00000162624","LHX8","sig","sig","orangutan",-1.17907619853557,"orangutan"
"230","ENSG00000123689","G0S2","sig","sig","orangutan",-1.40605318513616,"orangutan"
"231","ENSG00000107242","PIP5K1B","sig","sig","orangutan",-1.02265419622356,"orangutan"
"232","ENSG00000158473","CD1D","ns","sig","orangutan",5.62281318456276,"orangutan"
"233","ENSG00000140795","MYLK3","sig","ns","orangutan",-1.46220376063398,"orangutan"
"234","ENSG00000089163","SIRT4","sig","ns","orangutan",-1.28962191805487,"orangutan"
"235","ENSG00000069535","MAOB","ns","sig","orangutan",-2.53136147454174,"orangutan"
"236","ENSG00000005513","SOX8","ns","sig","orangutan",-2.13527376474624,"orangutan"
"237","ENSG00000042781","USH2A","ns","sig","orangutan",-2.05396383760389,"orangutan"
"238","ENSG00000152580","IGSF10","ns","sig","orangutan",-2.68474975051259,"orangutan"
"239","ENSG00000166501","PRKCB","ns","sig","orangutan",-3.23846497829743,"orangutan"
"240","ENSG00000160161","CILP2","ns","ns","orangutan",-1.77026287539683,"orangutan"
"241","ENSG00000119630","PGF","sig","sig","orangutan",4.47706566533465,"orangutan"
"242","ENSG00000170498","KISS1","sig","sig","orangutan",-1.91169638178952,"orangutan"
"243","ENSG00000136531","SCN2A","sig","sig","orangutan",-2.49145648896328,"orangutan"
"244","ENSG00000100473","COCH","ns","sig","orangutan",-2.5860191111042,"orangutan"
"245","ENSG00000126562","WNK4","sig","sig","orangutan",-2.16478490919984,"orangutan"
"246","ENSG00000148677","ANKRD1","sig","sig","orangutan",-2.0370187744672,"orangutan"
"247","ENSG00000160336","ZNF761","sig","sig","orangutan",-2.655197338829,"orangutan"
"248","ENSG00000148735","PLEKHS1","ns","sig","orangutan",-3.00153632066813,"orangutan"
"249","ENSG00000196468","FGF16","ns","sig","orangutan",5.52435148909338,"orangutan"
"250","ENSG00000106327","TFR2","ns","sig","orangutan",5.07913269307565,"orangutan"
"251","ENSG00000140284","SLC27A2","ns","sig","orangutan",5.62495900904654,"orangutan"
"252","ENSG00000215018","COL28A1","ns","sig","orangutan",4.31463778356375,"orangutan"
"253","ENSG00000185862","EVI2B","sig","sig","orangutan",5.65089772380606,"orangutan"
"254","ENSG00000262621","AC025283.2","ns","sig","orangutan",-3.1395988119256,"orangutan"
"255","ENSG00000169994","MYO7B","ns","sig","orangutan",4.27441608705672,"orangutan"
"256","ENSG00000164142","FAM160A1","ns","sig","orangutan",4.17822922561605,"orangutan"
"257","ENSG00000072832","CRMP1","ns","sig","orangutan",4.56360787699214,"orangutan"
"258","ENSG00000136697","IL1F10","ns","sig","orangutan",6.25631651063417,"orangutan"
"259","ENSG00000186407","CD300E","ns","sig","orangutan",5.6106618611698,"orangutan"
"260","ENSG00000143674","MAP3K21","ns","sig","orangutan",3.94154015512818,"orangutan"
"261","ENSG00000146477","SLC22A3","ns","sig","orangutan",-2.91376799994607,"orangutan"
"262","ENSG00000134242","PTPN22","ns","sig","orangutan",5.02828539522952,"orangutan"
"263","ENSG00000132623","ANKEF1","ns","sig","orangutan",4.50437268006986,"orangutan"
"264","ENSG00000162894","FCMR","ns","sig","orangutan",-3.52255231046459,"orangutan"
"265","ENSG00000021645","NRXN3","ns","sig","orangutan",-3.71875079588961,"orangutan"
"266","ENSG00000189056","RELN","ns","sig","orangutan",3.92773303350882,"orangutan"
"267","ENSG00000105699","LSR","ns","sig","orangutan",3.95488651351192,"orangutan"
"268","ENSG00000132031","MATN3","ns","sig","orangutan",2.97844830801424,"orangutan"
"269","ENSG00000135245","HILPDA","ns","sig","orangutan",2.76646834596959,"orangutan"
"270","ENSG00000171246","NPTX1","ns","sig","orangutan",3.74963608247636,"orangutan"
"271","ENSG00000126218","F10","ns","sig","orangutan",-3.80445487642119,"orangutan"
"272","ENSG00000119913","TECTB","ns","sig","orangutan",5.71703961092555,"orangutan"
"273","ENSG00000197766","CFD","ns","sig","orangutan",2.75598359846065,"orangutan"
"274","ENSG00000128594","LRRC4","sig","sig","orangutan",2.38466937191499,"orangutan"
"275","ENSG00000198168","SVIP","sig","sig","orangutan",3.02540465578412,"orangutan"
"276","ENSG00000170412","GPRC5C","ns","sig","orangutan",2.00781402049712,"orangutan"
"277","ENSG00000102886","GDPD3","ns","sig","orangutan",4.44907301572295,"orangutan"
"278","ENSG00000187266","EPOR","ns","sig","orangutan",3.7932408722415,"orangutan"
"279","ENSG00000198732","SMOC1","ns","sig","orangutan",2.93349374753161,"orangutan"
"280","ENSG00000140557","ST8SIA2","ns","sig","orangutan",2.47024292634319,"orangutan"
"281","ENSG00000025423","HSD17B6","sig","sig","orangutan",2.58118028437206,"orangutan"
"282","ENSG00000169271","HSPB3","ns","sig","orangutan",2.77212091139166,"orangutan"
"283","ENSG00000119938","PPP1R3C","sig","sig","orangutan",2.56286099026801,"orangutan"
"284","ENSG00000124920","MYRF","ns","sig","orangutan",2.79746634462975,"orangutan"
"285","ENSG00000139438","FAM222A","ns","ns","orangutan",2.03368566643432,"orangutan"
"286","ENSG00000152977","ZIC1","ns","ns","orangutan",1.66712171445896,"orangutan"
"287","ENSG00000157404","KIT","sig","sig","orangutan",2.00209936217838,"orangutan"
"288","ENSG00000197993","KEL","ns","sig","orangutan",6.21460031190657,"orangutan"
"289","ENSG00000171385","KCND3","sig","sig","orangutan",-4.90443528016726,"orangutan"
"290","ENSG00000185742","C11orf87","sig","sig","orangutan",2.43090631795868,"orangutan"
"291","ENSG00000171533","MAP6","sig","sig","orangutan",2.18350733744433,"orangutan"
"292","ENSG00000173406","DAB1","sig","sig","orangutan",2.7025964448264,"orangutan"
"293","ENSG00000205002","AARD","sig","ns","orangutan",1.5310307565434,"orangutan"
"294","ENSG00000198300","PEG3","sig","ns","orangutan",1.37849054317227,"orangutan"
"295","ENSG00000118407","FILIP1","ns","ns","orangutan",2.34572067782571,"orangutan"
"296","ENSG00000172733","PURG","ns","ns","orangutan",2.80789980385956,"orangutan"
"297","ENSG00000198483","ANKRD35","sig","ns","orangutan",1.5746552555733,"orangutan"
"298","ENSG00000156968","MPV17L","sig","sig","orangutan",2.29267387237759,"orangutan"
"299","ENSG00000155980","KIF5A","sig","ns","orangutan",1.04515705831736,"orangutan"
