"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"432","ENSG00000183856",-1.17835325054271,1.39307718267363e-26,"IQGAP3",-1.21498197123787,4.20290184345296e-27,"IQGAP3","not","sig","IQGAP3"
"433","ENSG00000105339",1.80797914960021,1.43845439523204e-26,"DENND3",1.80638042720525,1.69118325932938e-26,"DENND3","not","sig","DENND3"
"434","ENSG00000136628",-1.45369588008367,1.78226927233245e-26,"EPRS",-1.46568606677871,1.65607420840409e-26,"EPRS","not","sig","EPRS"
"435","ENSG00000123610",1.82299721244341,1.86085866129668e-26,"TNFAIP6",1.79514456733872,2.61415485886164e-25,"TNFAIP6","not","sig","TNFAIP6"
"436","ENSG00000173482",-0.801931789507623,1.92492742556532e-26,"PTPRM",-0.823177677878499,3.73285526300254e-30,"PTPRM","not","sig","PTPRM"
"437","ENSG00000120217",2.90451161428413,1.95941764447749e-26,"CD274",2.8250619709054,1.61930025635436e-22,"CD274","not","sig","CD274"
"438","ENSG00000111252",1.35399206750639,1.95989580981655e-26,"SH2B3",1.47333737362648,6.28472236643338e-21,"SH2B3","not","sig","SH2B3"
"439","ENSG00000146232",2.32413994330279,2.10487458266629e-26,"NFKBIE",2.3965220152393,1.66930945590183e-27,"NFKBIE","not","sig","NFKBIE"
"440","ENSG00000158258",-2.26272705928706,2.39269124093525e-26,"CLSTN2",-2.02857579790452,1.95822380802229e-17,"CLSTN2","not","sig","CLSTN2"
"441","ENSG00000138829",-2.21046830663804,2.40242894193754e-26,"FBN2",-2.23420355588952,1.47144063273985e-27,"FBN2","not","sig","FBN2"
"442","ENSG00000115129",-2.06949540249538,3.93184762592834e-26,"TP53I3",-2.10229592740894,1.04778685877861e-26,"TP53I3","not","sig","TP53I3"
"443","ENSG00000178719",1.56836780081168,4.09606907918709e-26,"GRINA",1.58898319364593,1.48797957475817e-26,"GRINA","not","sig","GRINA"
"444","ENSG00000138193",-2.01292693276226,5.10135721647158e-26,"PLCE1",-2.01349384632044,4.0113803770442e-25,"PLCE1","not","sig","PLCE1"
"445","ENSG00000104613",-0.957982447231094,5.19119611201998e-26,"INTS10",-0.964081876111938,1.11107952696236e-24,"INTS10","not","sig","INTS10"
"446","ENSG00000198380",-1.2488495020405,5.54073407591386e-26,"GFPT1",-1.27389676041294,5.93078115325821e-27,"GFPT1","not","sig","GFPT1"
"447","ENSG00000117650",-1.32806611143007,6.54604170932275e-26,"NEK2",-1.22870784943668,4.6891635047024e-27,"NEK2","not","sig","NEK2"
"448","ENSG00000198610",-1.86229298538696,6.61602382623416e-26,"AKR1C4",-1.55614547198557,0.244743655485371,"AKR1C4","not","nonsig","AKR1C4"
"449","ENSG00000263528",1.99350954039982,6.61746876497338e-26,"IKBKE",1.89645861642107,6.50961102658527e-22,"IKBKE","not","sig","IKBKE"
"450","ENSG00000196569",-1.50857228979593,9.93280141867435e-26,"LAMA2",-1.45862156938639,3.24739178003978e-23,"LAMA2","not","sig","LAMA2"
"451","ENSG00000171855",7.99418009221919,1.07331951816107e-25,"IFNB1",7.79370836594318,2.52493095832338e-24,"IFNB1","not","sig","IFNB1"
"452","ENSG00000160753",1.67193576023722,1.08811756242159e-25,"RUSC1",1.78722504440035,9.72918254983486e-30,"RUSC1","not","sig","RUSC1"
"453","ENSG00000136861",-1.05409780396147,1.27046806729401e-25,"CDK5RAP2",-1.05210738095862,8.76605013895326e-25,"CDK5RAP2","not","sig","CDK5RAP2"
"454","ENSG00000109046",1.02903702671014,1.54759957909492e-25,"WSB1",1.04522894316489,3.7954645323653e-23,"WSB1","not","sig","WSB1"
"455","ENSG00000146457",1.11948552057057,1.63750373731186e-25,"WTAP",1.01217094266273,7.51954934731798e-20,"WTAP","not","sig","WTAP"
"456","ENSG00000164346",-1.16348267875144,1.91915091702661e-25,"NSA2",-0.930304902866564,2.33615131041791e-16,"NSA2","not","sig","NSA2"
"457","ENSG00000010292",-0.846268201329581,1.98116002003464e-25,"NCAPD2",-0.883305825541881,7.70425432189195e-27,"NCAPD2","not","sig","NCAPD2"
"458","ENSG00000196187",1.46142178610801,2.0314334042055e-25,"TMEM63A",1.49958867926652,3.00310642797597e-27,"TMEM63A","not","sig","TMEM63A"
"459","ENSG00000127328",-1.47626476353046,2.09118782875051e-25,"RAB3IP",-1.48684556536575,7.19948809231479e-21,"RAB3IP","not","sig","RAB3IP"
"460","ENSG00000109685",-0.801091298193044,2.37311907113378e-25,"NSD2",-0.769461827043351,1.60350153339249e-20,"NSD2","not","sig","NSD2"
"461","ENSG00000182670",-1.73949650689465,2.45662201958165e-25,"TTC3",-1.81289570284233,2.22567405916963e-27,"TTC3","not","sig","TTC3"
