"","X","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","differs","significance","SYMBOL"
"15","ENSG00000181381",5.32782221446839,8.1341316344726e-196,"DDX60L",5.21347280143836,3.27356244902207e-210,"DDX60L","not","sig","DDX60L"
"16","ENSG00000173193",4.68642817663873,1.86460489920546e-191,"PARP14",4.69727537256177,9.69559847160205e-192,"PARP14","not","sig","PARP14"
"17","ENSG00000132256",3.62373560952302,5.85082857314362e-188,"TRIM5",3.68164272336788,1.1588198540648e-176,"TRIM5","not","sig","TRIM5"
"18","ENSG00000107201",6.65675947512289,6.64134378897304e-187,"DDX58",6.64160856980548,9.59140565531732e-197,"DDX58","not","sig","DDX58"
"19","ENSG00000116194",6.46529597873232,3.10994097246444e-186,"ANGPTL1",6.46364727875341,2.44020089216152e-182,"ANGPTL1","not","sig","ANGPTL1"
"20","ENSG00000137965",5.56365890932349,3.37025883877316e-185,"IFI44",5.57144642983773,7.50237843118374e-183,"IFI44","not","sig","IFI44"
"21","ENSG00000059378",4.22899389668101,2.17785930934504e-183,"PARP12",4.17737306429308,3.90540892286094e-195,"PARP12","not","sig","PARP12"
"22","ENSG00000003402",2.67165748248497,1.60704258773958e-180,"CFLAR",2.43239149005664,1.96963374064816e-166,"CFLAR","not","sig","CFLAR"
"23","ENSG00000137752",6.29892213642482,4.76885220601383e-180,"CASP1",6.41338422225184,1.25166621472863e-169,"CASP1","not","sig","CASP1"
"24","ENSG00000136689",6.640899179248,6.15166151524289e-178,"IL1RN",6.64312589979389,2.21715023645536e-177,"IL1RN","not","sig","IL1RN"
"25","ENSG00000026950",3.34531181379659,2.52430907852914e-176,"BTN3A1",3.3295253097926,2.51199665072242e-212,"BTN3A1","not","sig","BTN3A1"
"26","ENSG00000172183",7.28952437533379,8.26849188990778e-175,"ISG20",7.07571698288256,6.43625078572e-190,"ISG20","not","sig","ISG20"
"27","ENSG00000166920",6.34206022897426,7.25851031129667e-174,"C15orf48",6.34044990144917,3.13835964514802e-169,"C15orf48","not","sig","C15orf48"
"28","ENSG00000131203",9.97393142057949,5.73468510517766e-172,"IDO1",9.96601527554648,9.17765632603329e-182,"IDO1","not","sig","IDO1"
"29","ENSG00000132274",4.70039425374891,5.28551791425559e-167,"TRIM22",4.69816986021564,1.42809360051008e-168,"TRIM22","not","sig","TRIM22"
"30","ENSG00000130303",8.88180511478628,2.84033486181588e-156,"BST2",8.90832713665283,1.18184918201366e-143,"BST2","not","sig","BST2"
"31","ENSG00000187608",8.83300020369698,5.3062722074079e-154,"ISG15",8.80108579499937,1.49149955019908e-156,"ISG15","not","sig","ISG15"
"32","ENSG00000115415",2.95051808971316,6.39484150918868e-154,"STAT1",2.96057858209511,2.62587476601068e-154,"STAT1","not","sig","STAT1"
"33","ENSG00000115267",6.77269287004158,1.45871479053413e-153,"IFIH1",6.75872363780964,7.49750869433644e-155,"IFIH1","not","sig","IFIH1"
"34","ENSG00000165949",9.17285943097661,5.71893158177935e-150,"IFI27",9.02804537482273,1.10594815100565e-139,"IFI27","not","sig","IFI27"
"35","ENSG00000130589",4.9828099064783,7.26936717755937e-150,"HELZ2",5.00041664062519,1.76595709329741e-133,"HELZ2","not","sig","HELZ2"
"36","ENSG00000164342",4.87008633162261,1.21173331586061e-149,"TLR3",4.79478717654299,4.05729086459665e-152,"TLR3","not","sig","TLR3"
"37","ENSG00000168679",3.75058748561949,6.62029422198048e-148,"SLC16A4",3.78293645326469,9.77046524981027e-137,"SLC16A4","not","sig","SLC16A4"
"38","ENSG00000100226",2.74207218077731,5.34973767522837e-147,"GTPBP1",2.73041917040577,8.17559557386104e-147,"GTPBP1","not","sig","GTPBP1"
"39","ENSG00000132530",6.04309870586862,3.33724920802001e-145,"XAF1",6.10940301643818,7.00845307099049e-159,"XAF1","not","sig","XAF1"
"40","ENSG00000133106",6.23724485028766,1.10441287514996e-144,"EPSTI1",6.23430333182082,5.81631085464215e-146,"EPSTI1","not","sig","EPSTI1"
"41","ENSG00000169245",10.0578429187765,2.32888790325165e-144,"CXCL10",10.0534327439184,1.79789760366624e-148,"CXCL10","not","sig","CXCL10"
"42","ENSG00000168394",4.08518049889936,4.85253486540364e-141,"TAP1",4.08631850532144,1.28603099078309e-125,"TAP1","not","sig","TAP1"
"43","ENSG00000169248",10.1754765073362,1.78932787765549e-137,"CXCL11",10.176948039159,6.96164246483834e-143,"CXCL11","not","sig","CXCL11"
"44","ENSG00000124201",3.053603095825,1.28239191699558e-135,"ZNFX1",3.05123621193961,4.41996738019755e-133,"ZNFX1","not","sig","ZNFX1"
"45","ENSG00000163840",3.18623475814204,1.34259191778931e-132,"DTX3L",3.21466138214336,7.32111172058042e-144,"DTX3L","not","sig","DTX3L"
"46","ENSG00000100342",5.03670291987652,1.80462528852377e-132,"APOL1",4.99925961128563,1.14018254952703e-124,"APOL1","not","sig","APOL1"
"47","ENSG00000137198",4.17364726692928,3.31277936638148e-131,"GMPR",4.18777196324688,4.84908226728036e-120,"GMPR","not","sig","GMPR"
"48","ENSG00000185404",3.12387642822817,4.38146891528402e-131,"SP140L",3.08249612561918,3.31041723397131e-138,"SP140L","not","sig","SP140L"
"49","ENSG00000184979",6.56452606344472,1.56481153030958e-129,"USP18",6.52079273842133,6.10975814303313e-135,"USP18","not","sig","USP18"
"50","ENSG00000131979",6.95486852832484,1.68497062072066e-127,"GCH1",6.27506954237016,5.07277840383103e-134,"GCH1","not","sig","GCH1"
"51","ENSG00000162654",5.53129807571257,1.10914857718802e-125,"GBP4",5.51640317725856,1.34347215544285e-152,"GBP4","not","sig","GBP4"
"52","ENSG00000110446",5.77564368593333,1.15714976064484e-125,"SLC15A3",5.64036567593205,1.28384214144258e-113,"SLC15A3","not","sig","SLC15A3"
"53","ENSG00000173821",3.31016220545257,1.3012145919912e-125,"RNF213",3.31047736424273,4.95305679220619e-123,"RNF213","not","sig","RNF213"
"54","ENSG00000186340",2.92757833118371,1.28937044017077e-124,"THBS2",2.92519549957423,4.26554665517472e-114,"THBS2","not","sig","THBS2"
"55","ENSG00000112096",4.87956705427912,6.1621207505098e-122,"SOD2, SOD2-OT1",4.53771936090453,2.87088879978444e-206,"SOD2, SOD2-OT1","not","sig","SOD2, SOD2-OT1"
"56","ENSG00000002549",3.51099760344137,3.61363038131268e-121,"LAP3",3.50966298173914,2.50717023084386e-135,"LAP3","not","sig","LAP3"
"57","ENSG00000138760",2.11148264126487,2.1595270873228e-119,"SCARB2",2.11133800348942,1.86639902076293e-120,"SCARB2","not","sig","SCARB2"
"58","ENSG00000023445",6.75827212916387,1.70775253054369e-118,"BIRC3",6.75484892686401,1.14749690682111e-118,"BIRC3","not","sig","BIRC3"
"59","ENSG00000152778",5.2323340193911,5.9709563188336e-118,"IFIT5",5.23497991744761,5.32727902363639e-130,"IFIT5","not","sig","IFIT5"
"60","ENSG00000130775",5.24898522091356,5.27936326859219e-117,"THEMIS2",5.16542991012145,6.98932845998173e-113,"THEMIS2","not","sig","THEMIS2"
"61","ENSG00000160710",2.22590675150448,7.65982825236239e-117,"ADAR",2.2300523089897,6.62614202435752e-128,"ADAR","not","sig","ADAR"
"62","ENSG00000205045",6.54271362393762,1.96436401216671e-116,"SLFN12L",5.90049958549815,5.41142921927692e-51,"SLFN12L","not","sig","SLFN12L"
"63","ENSG00000170581",2.81377208488325,4.76090275676883e-113,"STAT2",2.8103673428931,1.17500912743955e-105,"STAT2","not","sig","STAT2"
"64","ENSG00000182179",4.80398556931914,1.73591589507639e-112,"UBA7",4.80281916564107,8.24124254535404e-103,"UBA7","not","sig","UBA7"
"65","ENSG00000168062",6.76367561905648,6.21675197845808e-111,"BATF2",6.78539635119721,1.50279008661949e-111,"BATF2","not","sig","BATF2"
"66","ENSG00000205413",4.09031400697272,1.33405048192502e-109,"SAMD9",4.09576140522884,7.26104195890523e-115,"SAMD9","not","sig","SAMD9"
"67","ENSG00000163131",6.80818705795827,3.68278248775059e-109,"CTSS",6.23164793922077,6.13909987444887e-116,"CTSS","not","sig","CTSS"
"68","ENSG00000102524",9.07772096688514,1.64734941479792e-107,"TNFSF13B",8.85829943545686,1.80338706775627e-171,"TNFSF13B","not","sig","TNFSF13B"
"69","ENSG00000111801",3.45276117806279,4.24639536073164e-106,"BTN3A3",3.4098797552968,1.69420118016584e-130,"BTN3A3","not","sig","BTN3A3"
"70","ENSG00000137462",8.19555235989955,1.18932806555952e-104,"TLR2",8.09197545073087,5.17572994864705e-103,"TLR2","not","sig","TLR2"
"71","ENSG00000141574",6.16247554870042,6.00008894292692e-103,"SECTM1",6.1564994726884,4.3723228820717e-106,"SECTM1","not","sig","SECTM1"
"72","ENSG00000140464",2.76033399409417,6.03090290677167e-103,"PML",2.74260146292197,1.46541888015797e-96,"PML","not","sig","PML"
"73","ENSG00000185885",6.35121037510098,3.66798449360986e-102,"IFITM1",6.61200790819502,7.76926006762774e-90,"IFITM1","not","sig","IFITM1"
"74","ENSG00000138496",3.83230355383351,1.23494392110012e-101,"PARP9",3.82460209985567,3.32864982317594e-107,"PARP9","not","sig","PARP9"
"75","ENSG00000178033",3.41311621134423,4.08823890064035e-97,"CALHM5",3.38792774042428,2.28942626441593e-108,"CALHM5","not","sig","CALHM5"
"76","ENSG00000196116",3.00096737292024,8.669651855957e-97,"TDRD7",3.02249825523877,4.19833433352673e-104,"TDRD7","not","sig","TDRD7"
"77","ENSG00000134716",7.02838429910622,8.29347580384426e-93,"CYP2J2",6.64341594452058,2.64998541972977e-104,"CYP2J2","not","sig","CYP2J2"
"78","ENSG00000137628",5.38181945691999,2.12503303617065e-91,"DDX60",5.37627274985408,5.40623753672356e-94,"DDX60","not","sig","DDX60"
"79","ENSG00000137496",4.95247001345915,3.92424575877426e-90,"IL18BP",5.23761043290475,1.552831121875e-117,"IL18BP","not","sig","IL18BP"
"80","ENSG00000117226",2.92199997516309,6.15163037489487e-90,"GBP3",3.0029715019379,9.6863600328405e-97,"GBP3","not","sig","GBP3"
"81","ENSG00000129667",4.07574715616013,4.56273093719693e-89,"RHBDF2",4.07350171770875,7.76926006762774e-90,"RHBDF2","not","sig","RHBDF2"
"82","ENSG00000138035",3.02931377173641,5.75125901545223e-89,"PNPT1",3.01312309381078,5.2366592976809e-104,"PNPT1","not","sig","PNPT1"
"83","ENSG00000154451",6.96111475508231,7.89175958400938e-88,"GBP5",6.99427055947849,5.00713463280524e-84,"GBP5","not","sig","GBP5"
"84","ENSG00000072121",1.96498573974082,2.42714703698127e-86,"ZFYVE26",1.95395059634251,9.28670886497511e-88,"ZFYVE26","not","sig","ZFYVE26"
"85","ENSG00000089127",8.51921058990752,5.57037668875164e-85,"OAS1",8.56552922832576,1.87507190649138e-78,"OAS1","not","sig","OAS1"
"86","ENSG00000155363",2.59017939802093,1.71140663282064e-83,"MOV10",2.59865493802419,5.62270968870381e-77,"MOV10","not","sig","MOV10"
"87","ENSG00000172936",3.25483466700067,2.20844525390479e-83,"MYD88",3.31944359698242,9.96514524356628e-134,"MYD88","not","sig","MYD88"
"88","ENSG00000050344",6.3871690223913,7.80362867304024e-83,"NFE2L3",6.49999461631115,5.44200505986144e-86,"NFE2L3","not","sig","NFE2L3"
"89","ENSG00000116514",3.0261643287963,1.52401838105124e-82,"RNF19B",3.00335499794272,8.26917228374283e-82,"RNF19B","not","sig","RNF19B"
"90","ENSG00000117475",2.24921684134796,6.5137745593568e-82,"BLZF1",2.24941140865194,6.318908277539e-91,"BLZF1","not","sig","BLZF1"
"91","ENSG00000100600",3.01463708553512,7.59353256294512e-82,"LGMN",3.01421854108683,2.40506889960145e-82,"LGMN","not","sig","LGMN"
"92","ENSG00000126709",5.31421729599058,5.0577600352306e-81,"IFI6",5.36665699946777,3.3626477924514e-77,"IFI6","not","sig","IFI6"
"93","ENSG00000068079",4.94054880586223,2.05570710715344e-80,"IFI35",4.94587623374628,2.1482873868485e-76,"IFI35","not","sig","IFI35"
"94","ENSG00000164308",3.02687394714095,2.59195976603241e-80,"ERAP2",3.05219089769189,1.54786236836391e-82,"ERAP2","not","sig","ERAP2"
"95","ENSG00000112343",3.04454696280724,1.11803978143489e-79,"TRIM38",2.95504726341138,2.17723028710737e-77,"TRIM38","not","sig","TRIM38"
"96","ENSG00000123610",4.17726331986098,2.32200433147152e-79,"TNFAIP6",4.17231381749914,2.5585470017615e-84,"TNFAIP6","not","sig","TNFAIP6"
"97","ENSG00000140853",2.51689974813392,2.80476033256277e-79,"NLRC5",2.44024627204314,3.35720700981517e-71,"NLRC5","not","sig","NLRC5"
"98","ENSG00000102921",2.28396252626965,5.51327855193045e-79,"N4BP1",2.25401638267857,3.98001555996001e-104,"N4BP1","not","sig","N4BP1"
"99","ENSG00000118503",4.85269377464069,1.01301130375637e-77,"TNFAIP3",4.85287460095987,6.03574236290219e-75,"TNFAIP3","not","sig","TNFAIP3"
"100","ENSG00000184584",3.72668712663979,1.31204219932127e-77,"TMEM173",3.77275581612028,4.36031450137105e-78,"TMEM173","not","sig","TMEM173"
"101","ENSG00000067066",2.59384266614565,2.18716383395949e-76,"SP100",2.78512369815473,2.71469066715064e-99,"SP100","not","sig","SP100"
"102","ENSG00000173786",2.13818514574776,7.30454547316883e-76,"CNP",2.11555308259589,6.27448154674816e-72,"CNP","not","sig","CNP"
"103","ENSG00000140105",3.34545473105756,1.08393758654597e-74,"WARS",3.32204801000266,9.1868202942119e-75,"WARS","not","sig","WARS"
"104","ENSG00000151364",3.60309601964858,1.34313524077866e-73,"KCTD14",3.66862549993405,1.28535363380943e-81,"KCTD14","not","sig","KCTD14"
"105","ENSG00000106829",2.08580824504029,5.06308320623324e-73,"TLE4",2.0685547132436,1.21441361749563e-62,"TLE4","not","sig","TLE4"
"106","ENSG00000132109",3.08986403536685,8.70970929651385e-73,"TRIM21",3.09145093675445,1.60970465809024e-65,"TRIM21","not","sig","TRIM21"
"107","ENSG00000163644",3.12132029277327,2.21021427588761e-72,"PPM1K",2.85112877654487,1.17746668945104e-71,"PPM1K","not","sig","PPM1K"
"108","ENSG00000105835",3.1635291305224,3.50417390566952e-72,"NAMPT",3.1532904687919,2.89289158887505e-80,"NAMPT","not","sig","NAMPT"
"109","ENSG00000118257",3.14663849855084,4.15171262852873e-72,"NRP2",3.13883180890588,1.49093516588774e-71,"NRP2","not","sig","NRP2"
"110","ENSG00000133401",6.91278502949022,2.43133021688183e-71,"PDZD2",7.36271288817295,1.86684907249327e-105,"PDZD2","not","sig","PDZD2"
"111","ENSG00000185201",4.20063948464551,3.04644320516567e-71,"IFITM2",4.01461311801401,3.36775134024524e-47,"IFITM2","not","sig","IFITM2"
"112","ENSG00000107798",1.75985689542952,3.39869591778468e-71,"LIPA",1.76420941081878,4.10064665538208e-79,"LIPA","not","sig","LIPA"
"113","ENSG00000185722",1.64430281692741,1.14111927416285e-70,"ANKFY1",1.55343015805814,4.95111069828228e-83,"ANKFY1","not","sig","ANKFY1"
"114","ENSG00000146859",5.05751159958334,3.84553806865905e-70,"TMEM140",4.94572909360702,1.92386471499873e-83,"TMEM140","not","sig","TMEM140"
"115","ENSG00000156113",-2.70923530710057,1.94493296777722e-69,"KCNMA1",-2.70933764530826,6.17832866005215e-78,"KCNMA1","not","sig","KCNMA1"
"116","ENSG00000108691",7.74569685265527,1.96930055626183e-69,"CCL2",7.75987401283697,5.47250322019015e-69,"CCL2","not","sig","CCL2"
"117","ENSG00000096968",2.67118402198276,3.32123749486728e-69,"JAK2",2.6685826370676,1.41250594598473e-79,"JAK2","not","sig","JAK2"
"118","ENSG00000183486",4.4195843368406,5.45993618585417e-69,"MX2",4.47297633226403,6.34777815683303e-70,"MX2","not","sig","MX2"
"119","ENSG00000204138",2.25482107563091,1.26737576631136e-68,"PHACTR4",2.23358741530096,1.41370692835005e-76,"PHACTR4","not","sig","PHACTR4"
"120","ENSG00000161921",6.28984502851423,1.3655625651728e-68,"CXCL16",6.27346956518284,4.34274991783732e-75,"CXCL16","not","sig","CXCL16"
"121","ENSG00000138411",2.46462807198914,8.70986282614908e-68,"HECW2",2.24789240290298,1.48913109566222e-60,"HECW2","not","sig","HECW2"
"122","ENSG00000136514",6.69513908674658,2.20789724086408e-67,"RTP4",6.72657715849222,3.84800308990325e-65,"RTP4","not","sig","RTP4"
"123","ENSG00000013374",1.57023172172158,3.83236550271419e-67,"NUB1",1.57254270083943,1.72564768398389e-65,"NUB1","not","sig","NUB1"
"124","ENSG00000134470",4.55754400516347,5.92330630814705e-67,"IL15RA",4.58669952271753,1.82507678309706e-59,"IL15RA","not","sig","IL15RA"
"125","ENSG00000135899",3.78157453942363,8.01114607309836e-67,"SP110",3.8393478888862,4.29118993053453e-62,"SP110","not","sig","SP110"
"126","ENSG00000169429",6.51657715935139,4.30259398651796e-65,"CXCL8",6.48214418966397,1.77245833584133e-64,"CXCL8","not","sig","CXCL8"
"127","ENSG00000234745",3.00398350125336,6.76280260315987e-64,"HLA-B",2.93015682591292,1.5178273178162e-74,"HLA-B","not","sig","HLA-B"
"128","ENSG00000146776",3.00966621826633,7.78622801419064e-64,"ATXN7L1",3.00272472431184,1.39768557638854e-63,"ATXN7L1","not","sig","ATXN7L1"
"129","ENSG00000171860",7.06432284755848,1.20728392450596e-63,"C3AR1",6.86019251453643,3.44854752322241e-80,"C3AR1","not","sig","C3AR1"
"130","ENSG00000231925",2.6512843724284,1.67354799913468e-63,"TAPBP",2.6606933498752,3.81514677242976e-51,"TAPBP","not","sig","TAPBP"
"131","ENSG00000003400",3.61603911010679,3.07799310831329e-63,"CASP10",3.72484137979037,1.40783657210693e-72,"CASP10","not","sig","CASP10"
"132","ENSG00000239713",3.38333258537699,6.1380627432301e-63,"APOBEC3G",3.70550814676808,5.25704803590014e-74,"APOBEC3G","not","sig","APOBEC3G"
"133","ENSG00000043143",2.15049666103616,8.99519484598765e-63,"JADE2",2.14178663972673,7.86329654018519e-57,"JADE2","not","sig","JADE2"
"134","ENSG00000240065",4.21528678855228,9.11588277389888e-63,"PSMB9",4.20278075056711,5.25919039854294e-59,"PSMB9","not","sig","PSMB9"
"135","ENSG00000165309",10.7461198415369,1.96053469919764e-62,"ARMC3",10.7350609216946,2.18370083385075e-61,"ARMC3","not","sig","ARMC3"
"136","ENSG00000099968",1.89343587610602,2.69450532003984e-62,"BCL2L13",1.67055445927596,3.74318648275034e-55,"BCL2L13","not","sig","BCL2L13"
"137","ENSG00000124226",2.16484858762831,3.24394355175792e-62,"RNF114",2.09052895228545,3.8085731002159e-63,"RNF114","not","sig","RNF114"
"138","ENSG00000157111",3.43402616428816,6.67122801811859e-62,"TMEM171",3.44011467292516,4.43174429355802e-57,"TMEM171","not","sig","TMEM171"
"139","ENSG00000122729",-2.30145402749334,1.52868633041531e-61,"ACO1",-2.29934140936418,1.79386274855127e-61,"ACO1","not","sig","ACO1"
"140","ENSG00000108771",4.34910289476032,1.92667825809044e-61,"DHX58",4.31763561334267,4.85111537055695e-59,"DHX58","not","sig","DHX58"
"141","ENSG00000189060",1.64983738217128,2.27777032779113e-61,"H1F0",1.82725743631242,3.66630111426831e-71,"H1F0","not","sig","H1F0"
"142","ENSG00000166750",2.59835976844457,1.35198852043203e-60,"SLFN5",2.65546695534693,1.96803696199437e-66,"SLFN5","not","sig","SLFN5"
"143","ENSG00000204264",2.66189404637701,1.41784424894097e-60,"PSMB8",2.69057080791709,2.62055567794043e-57,"PSMB8","not","sig","PSMB8"
"144","ENSG00000172901",4.69899294170011,1.43611477655117e-60,"LVRN",4.62821546203142,3.70994960709901e-65,"LVRN","not","sig","LVRN"
"145","ENSG00000178950",2.85532399741639,2.00129874767251e-60,"GAK",2.86364681815182,3.78203555647752e-58,"GAK","not","sig","GAK"
"146","ENSG00000166888",1.89119896345028,9.80790268066186e-60,"STAT6",1.88284850249609,2.02697924743392e-50,"STAT6","not","sig","STAT6"
"147","ENSG00000204592",3.23890675875094,1.01211291769377e-59,"HLA-E",3.29612792714188,8.46369171352522e-58,"HLA-E","not","sig","HLA-E"
"148","ENSG00000130202",2.39723074141642,8.9781415433533e-59,"NECTIN2",2.30440430146243,1.65015438763869e-70,"NECTIN2","not","sig","NECTIN2"
"149","ENSG00000120217",5.32776854439466,1.87004507398609e-57,"CD274",4.84639075774884,1.18210245393879e-64,"CD274","not","sig","CD274"
"150","ENSG00000138166",2.6336736302594,1.5529790498337e-55,"DUSP5",2.63256299798423,1.46654672661057e-56,"DUSP5","not","sig","DUSP5"
"151","ENSG00000108700",8.407148189848,2.07470771011747e-55,"CCL8",8.39113020294331,5.40275073706267e-56,"CCL8","not","sig","CCL8"
"152","ENSG00000169715",2.31096649528832,3.6388094426078e-55,"MT1E",2.14067327973028,5.8037701533914e-37,"MT1E","not","sig","MT1E"
"153","ENSG00000159322",1.50669493456438,3.92172559100102e-55,"ADPGK",1.47220437543073,1.35724067051668e-67,"ADPGK","not","sig","ADPGK"
"154","ENSG00000168118",-1.63510390632197,7.14799494084815e-55,"RAB4A",-1.58094038073234,4.89748821572323e-53,"RAB4A","not","sig","RAB4A"
"155","ENSG00000062598",1.50610658433207,1.45683084770733e-54,"ELMO2",1.46924769549869,1.05922861255709e-48,"ELMO2","not","sig","ELMO2"
"156","ENSG00000185507",7.49992788924068,1.48737420698722e-54,"IRF7",7.51823902888117,5.57683843466908e-53,"IRF7","not","sig","IRF7"
"157","ENSG00000137959",5.12895947702052,4.00920808982917e-54,"IFI44L",5.25615819996781,1.99176085365247e-72,"IFI44L","not","sig","IFI44L"
"158","ENSG00000163568",3.92748634604547,6.53589095720579e-54,"AIM2",4.00546970810572,2.20344635775654e-74,"AIM2","not","sig","AIM2"
"159","ENSG00000100647",1.67580429879348,1.57484035413858e-53,"SUSD6",1.68436068584922,6.88617696108091e-59,"SUSD6","not","sig","SUSD6"
"160","ENSG00000163565",1.8432332315152,1.94320982562526e-53,"IFI16",1.81503645410201,7.92111198278365e-50,"IFI16","not","sig","IFI16"
"161","ENSG00000110057",4.02615364849709,2.24675441871964e-53,"UNC93B1",4.02381072685211,8.90103585039852e-52,"UNC93B1","not","sig","UNC93B1"
"162","ENSG00000055332",2.41418795391485,4.35181789535534e-53,"EIF2AK2",2.30816652968062,5.02897180453086e-46,"EIF2AK2","not","sig","EIF2AK2"
"163","ENSG00000138821",3.60821841973546,7.23679235577589e-53,"SLC39A8",3.59906715638744,1.77608827231831e-55,"SLC39A8","not","sig","SLC39A8"
"164","ENSG00000138755",10.2304575738858,1.27891673942924e-52,"CXCL9",10.2243492908573,1.47857725815803e-56,"CXCL9","not","sig","CXCL9"
"165","ENSG00000166889",1.74222759243816,1.57688765680349e-52,"PATL1",1.74363522323207,1.41147854934373e-58,"PATL1","not","sig","PATL1"
"166","ENSG00000100911",2.49408996296819,2.20011606614764e-52,"PSME2",2.39882631034542,3.5171010512787e-55,"PSME2","not","sig","PSME2"
"167","ENSG00000105894",2.15102761121772,3.18154724126791e-52,"PTN",2.14224555525359,5.90167274743822e-54,"PTN","not","sig","PTN"
"168","ENSG00000221963",3.14463011608443,7.39651821839414e-52,"APOL6",3.21094635484008,9.06950089586937e-39,"APOL6","not","sig","APOL6"
"169","ENSG00000184588",3.51955519235008,7.56300393400663e-52,"PDE4B",3.52884540924157,2.32313673121251e-53,"PDE4B","not","sig","PDE4B"
"170","ENSG00000156587",4.09337993524053,1.02231732492915e-51,"UBE2L6",4.10641654073763,2.02993091865257e-49,"UBE2L6","not","sig","UBE2L6"
"171","ENSG00000173702",7.24821539639439,1.30676945884061e-51,"MUC13",7.52134146477046,3.66440997733088e-65,"MUC13","not","sig","MUC13"
"172","ENSG00000124875",6.15917624444245,1.69074465376717e-51,"CXCL6",6.14223582835807,2.34919672877126e-51,"CXCL6","not","sig","CXCL6"
"173","ENSG00000167191",5.9134771992748,1.95274160630359e-51,"GPRC5B",5.9293084172422,6.14297500041493e-50,"GPRC5B","not","sig","GPRC5B"
"174","ENSG00000143390",1.51688702071741,2.20178735743729e-51,"RFX5",1.50439846956307,1.11409236572303e-55,"RFX5","not","sig","RFX5"
"175","ENSG00000092330",1.25756167648259,3.66804246482295e-51,"TINF2",1.25665774914176,2.24682890899661e-47,"TINF2","not","sig","TINF2"
"176","ENSG00000141664",2.05802268388756,7.8334448543158e-51,"ZCCHC2",2.21054962294425,6.64428282601571e-44,"ZCCHC2","not","sig","ZCCHC2"
"177","ENSG00000130813",4.18719572139502,8.46706021647363e-51,"C19orf66",4.23058254226466,7.93105724675942e-49,"C19orf66","not","sig","C19orf66"
"178","ENSG00000104856",3.90396659958287,1.84043123304063e-50,"RELB",3.87188449575689,2.2380076437932e-44,"RELB","not","sig","RELB"
"179","ENSG00000166710",2.18145904928605,9.43873408886833e-50,"B2M",2.18196820118662,9.96313852756476e-49,"B2M","not","sig","B2M"
"180","ENSG00000163347",5.33457254269778,1.34637200431619e-49,"CLDN1",5.32750753862039,9.02534275436498e-49,"CLDN1","not","sig","CLDN1"
"181","ENSG00000115271",3.95472241342334,3.08845354489872e-49,"GCA",3.83490368941937,1.4532147447595e-47,"GCA","not","sig","GCA"
"182","ENSG00000168899",2.71001121198708,4.30568024135675e-49,"VAMP5",2.70228705737001,2.64666537754199e-49,"VAMP5","not","sig","VAMP5"
"183","ENSG00000165731",10.393045543214,5.00260955295782e-49,"RET",10.2648653338469,5.26253693678749e-49,"RET","not","sig","RET"
"184","ENSG00000184014",1.08618339880521,5.69198601602374e-49,"DENND5A",1.08553309380361,2.26198607200201e-43,"DENND5A","not","sig","DENND5A"
"185","ENSG00000014914",1.76177307358249,8.97246408263595e-49,"MTMR11",1.77046377051626,1.46445475796974e-48,"MTMR11","not","sig","MTMR11"
"186","ENSG00000154229",-1.79662652313894,9.21689986479513e-49,"PRKCA",-2.17469860392512,3.93068715137884e-168,"PRKCA","not","sig","PRKCA"
"187","ENSG00000089057",-1.68458408530444,1.36786223790879e-48,"SLC23A2",-1.65564921394365,1.51948716883307e-53,"SLC23A2","not","sig","SLC23A2"
"188","ENSG00000163872",1.43497243555033,1.68424161520373e-48,"YEATS2",1.4048537109549,1.28535363380943e-81,"YEATS2","not","sig","YEATS2"
"189","ENSG00000170542",3.07049492353135,1.80687825902827e-48,"SERPINB9",3.0425559326032,6.43649459985028e-48,"SERPINB9","not","sig","SERPINB9"
"190","ENSG00000086065",1.97310134255934,1.81492175377814e-48,"CHMP5",1.98225910566732,2.70257152167116e-55,"CHMP5","not","sig","CHMP5"
"191","ENSG00000153029",2.23228994935895,1.99276143516076e-48,"MR1",2.11367495059534,3.11454513186926e-55,"MR1","not","sig","MR1"
"192","ENSG00000085117",4.62490554788395,3.57227239267836e-48,"CD82",4.65047045429435,2.56722806237294e-47,"CD82","not","sig","CD82"
"193","ENSG00000120539",1.32219452889881,1.29048857611706e-47,"MASTL",1.32542698638234,1.5395028596481e-46,"MASTL","not","sig","MASTL"
"194","ENSG00000105287",2.51884126837023,1.01151954757311e-46,"PRKD2",2.48657865315425,4.41447231615372e-42,"PRKD2","not","sig","PRKD2"
"195","ENSG00000117298",1.83802731748235,1.30469457787125e-46,"ECE1",1.86717942697879,1.29352185306768e-43,"ECE1","not","sig","ECE1"
"196","ENSG00000100739",3.46605663799357,2.36288179511404e-46,"BDKRB1",3.54317939202176,1.44572424094666e-43,"BDKRB1","not","sig","BDKRB1"
"197","ENSG00000136147",1.72576283836146,2.52495038500284e-46,"PHF11",1.83371697800188,8.4372610800068e-47,"PHF11","not","sig","PHF11"
"198","ENSG00000197142",4.59720945076126,3.18201731306882e-46,"ACSL5",4.58476430239496,5.69043437514597e-45,"ACSL5","not","sig","ACSL5"
"199","ENSG00000164172",-1.67486679736751,3.93399636954318e-46,"MOCS2",-1.62106183461184,3.07695288154925e-38,"MOCS2","not","sig","MOCS2"
