"","X","log2FoldChange_human_ref","padj_human_ref","SYMBOL_human_ref","log2FoldChange_species_ref","padj_species_ref","SYMBOL_species_ref","differs","significance","SYMBOL"
"431","ENSG00000091436",-1.39283815749541,3.05481261525298e-18,"MAP3K20",-1.44893103141209,9.07917859592504e-20,"MAP3K20","not","sig","MAP3K20"
"432","ENSG00000109686",-0.917793240472306,3.06734703567752e-18,"SH3D19",-0.940882486128285,1.79167253577356e-18,"SH3D19","not","sig","SH3D19"
"433","ENSG00000086062",1.00573599235058,3.29086526462458e-18,"B4GALT1",0.938074160672595,9.02576804905781e-16,"B4GALT1","not","sig","B4GALT1"
"434","ENSG00000037757",-1.14154521401317,3.36131013033298e-18,"MRI1",-0.455520970918256,0.0048895050875341,"MRI1","different","sig","MRI1"
"435","ENSG00000171241",-0.942881693300101,3.44614342595412e-18,"SHCBP1",-0.96404581205933,5.85273824433523e-19,"SHCBP1","not","sig","SHCBP1"
"436","ENSG00000124357",1.72345888453313,4.79818532982708e-18,"NAGK",1.6334860925266,7.13760147615349e-17,"NAGK","not","sig","NAGK"
"437","ENSG00000101003",-1.06930135775689,5.34074960275913e-18,"GINS1",-0.941087094476803,6.10713553685936e-11,"GINS1","not","sig","GINS1"
"438","ENSG00000125826",1.49524449250047,5.43206870955348e-18,"RBCK1",1.47756003449664,5.99074283101593e-18,"RBCK1","not","sig","RBCK1"
"439","ENSG00000120549",1.3713986571206,5.5772087357606e-18,"KIAA1217",1.56264543524921,1.61020581465994e-22,"KIAA1217","not","sig","KIAA1217"
"440","ENSG00000148400",2.53236007286407,6.12737449801441e-18,"NOTCH1",2.4988979728147,1.93354536185777e-17,"NOTCH1","not","sig","NOTCH1"
"441","ENSG00000146409",1.6141734687739,6.42948009393501e-18,"SLC18B1",1.60694428989109,3.74717229432469e-17,"SLC18B1","not","sig","SLC18B1"
"442","ENSG00000111912",1.51418448797302,6.80324240273976e-18,"NCOA7",1.58450515903498,1.98992205312371e-19,"NCOA7","not","sig","NCOA7"
"443","ENSG00000096433",0.97937405993739,7.01092932640484e-18,"ITPR3",0.956863107503051,2.94955628122906e-17,"ITPR3","not","sig","ITPR3"
"444","ENSG00000165105",4.96765088378432,7.56380462758311e-18,"RASEF",4.86436589317775,3.5806449397088e-19,"RASEF","not","sig","RASEF"
"445","ENSG00000104687",-1.085551037315,8.93278932913432e-18,"GSR",-0.738931346811155,1.10903550608752e-06,"GSR","not","sig","GSR"
